OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036LA,2026-08-17T08:32:35.344896,14.79605793,.00347827,74.0303,213.2558,237.4311,122.3505,0,U,34129,999,64956,.59811784E-3,.4496E-4,0
COSMOS 2251 DEB,1993-036LH,2026-08-17T05:57:59.174784,14.81564911,.00857359,74.0171,273.8250,331.4505,99.7534,0,U,34136,999,93674,.14563244E-3,.1179E-4,0
COSMOS 2251 DEB,1993-036LL,2026-08-17T05:10:13.846656,14.62194598,.00407096,74.0295,140.9538,155.8699,2.5845,0,U,34139,999,91763,.66121611E-3,.334E-4,0
COSMOS 2251 DEB,1993-036LN,2026-08-17T14:31:16.258656,14.51882960,.00532422,74.0072,282.0367,308.5343,203.8977,0,U,34141,999,91288,.53447253E-3,.2165E-4,0
COSMOS 2251 DEB,1993-036LQ,2026-08-17T06:32:04.520256,14.66537567,.00506454,74.0096,189.0243,279.7215,79.8236,0,U,34270,999,92723,.19263428E-3,.1055E-4,0
COSMOS 2251 DEB,1993-036LR,2026-08-17T13:01:41.994624,14.76632415,.00174627,74.0172,75.2161,81.4921,306.1210,0,U,34271,999,91886,.85459644E-3,.5959E-4,0
COSMOS 2251 DEB,1993-036LT,2026-08-17T06:50:48.508224,14.63107502,.00149518,74.0367,333.2931,24.5430,6.2438,0,U,34273,999,92240,.35099624E-3,.1776E-4,0
COSMOS 2251 DEB,1993-036LU,2026-08-17T05:23:56.486976,14.67275352,.00221404,74.0026,310.6423,29.4354,1.6570,0,U,34274,999,92303,.37933528E-3,.2115E-4,0
COSMOS 2251 DEB,1993-036LW,2026-08-17T06:11:53.230272,14.58560493,.00217266,74.0237,334.1293,52.3567,336.0927,0,U,34276,999,92200,.27950591E-3,.1274E-4,0
COSMOS 2251 DEB,1993-036MT,2026-08-17T07:43:12.854784,14.36801370,.0017827,74.0477,189.5299,205.5237,305.0439,0,U,34297,999,91620,.62669736E-4,.159E-5,0
COSMOS 2251 DEB,1993-036MX,2026-08-17T10:12:05.126112,14.98126471,.00108461,74.0019,28.6785,54.7352,335.7604,0,U,34301,999,92094,.20158818E-2,.23958E-3,0
COSMOS 2251 DEB,1993-036MY,2026-08-17T14:14:26.445696,14.40357041,.00765898,74.1775,29.5751,174.4276,305.3014,0,U,34302,999,91288,.45582689E-3,.1471E-4,0
COSMOS 2251 DEB,1993-036MZ,2026-08-17T14:25:34.430016,14.56946343,.01351444,74.0045,177.0906,255.4510,281.2760,0,U,34303,999,91569,.51981182E-3,.2611E-4,0
COSMOS 2251 DEB,1993-036NA,2026-08-17T10:28:58.008864,14.39414333,.01263429,74.0119,24.9986,103.0083,289.6949,0,U,34304,999,90859,.57940621E-3,.1953E-4,0
COSMOS 2251 DEB,1993-036ND,2026-08-17T12:21:30.281184,13.54710972,.03909797,74.0516,275.3786,52.1634,15.7003,0,U,34307,999,86217,.25780349E-3,.269E-5,0
COSMOS 2251 DEB,1993-036NL,2026-08-17T11:15:48.007296,14.17917683,.01058592,74.0028,226.0742,275.9763,240.5348,0,U,34314,999,90168,.26984522E-3,.557E-5,0
COSMOS 2251 DEB,1993-036NN,2026-08-17T07:19:23.417760,15.02091687,.00140661,74.0603,196.4975,243.7379,116.2364,0,U,34316,999,92915,.78252599E-3,.10277E-3,0
COSMOS 2251 DEB,1993-036NP,2026-08-17T02:25:21.275616,13.65419572,.03363903,73.9260,348.4148,291.4571,247.0718,0,U,34317,999,86995,.25068166E-3,.276E-5,0
COSMOS 2251 DEB,1993-036NT,2026-08-17T11:51:29.140992,14.50949654,.00148382,74.0273,50.4806,119.5705,270.9995,0,U,34321,999,92079,.24476001E-3,.941E-5,0
COSMOS 2251 DEB,1993-036NV,2026-08-16T20:25:31.077696,14.80607121,.00545555,73.9518,355.3848,342.9156,177.1371,0,U,34323,999,92090,.72994964E-3,.5715E-4,0
COSMOS 2251 DEB,1993-036NX,2026-08-17T03:37:26.774976,14.05625610,.01904918,73.8694,116.3944,87.3985,71.3568,0,U,34325,999,88990,.3512453E-3,.65E-5,0
COSMOS 2251 DEB,1993-036NZ,2026-08-17T10:30:53.728704,14.94965779,.00309217,73.9926,33.0120,147.2543,243.0757,0,U,34327,999,93203,.70654034E-3,.7762E-4,0
COSMOS 2251 DEB,1993-036PN,2026-08-17T05:33:54.734400,13.80197086,.02922156,74.0742,254.2755,304.9278,130.2518,0,U,34340,999,87682,.39890343E-3,.549E-5,0
COSMOS 2251 DEB,1993-036PR,2026-08-17T13:43:42.617856,14.73239982,.00183756,74.0196,327.3063,183.2741,190.2377,0,U,34343,999,92376,.65302045E-3,.4199E-4,0
COSMOS 2251 DEB,1993-036PS,2026-08-16T22:01:50.054880,14.17824340,.01511451,73.9774,28.4808,156.5244,4.6199,0,U,34344,999,89598,.86270254E-3,.1947E-4,0
COSMOS 2251 DEB,1993-036PU,2026-08-17T11:35:16.495584,14.00507881,.02079325,73.9910,242.0159,4.5533,144.8279,0,U,34346,999,88877,.62083356E-3,.1087E-4,0
COSMOS 2251 DEB,1993-036PY,2026-08-17T03:38:15.868320,15.77082161,.00261765,74.0029,128.9850,180.7068,179.4128,0,U,34383,999,92902,.43959165E-2,.798367E-2,0
COSMOS 2251 DEB,1993-036QC,2026-08-17T02:45:49.939776,14.44324111,.00378867,74.0400,111.8772,150.2403,333.9372,0,U,34387,999,91752,.13005811E-3,.425E-5,0
COSMOS 2251 DEB,1993-036QD,2026-08-17T09:56:44.172960,14.50555229,.00123785,74.0381,118.0590,112.0361,1.9553,0,U,34388,999,91745,.30551911E-3,.1171E-4,0
COSMOS 2251 DEB,1993-036QE,2026-08-17T05:36:17.112096,14.42070376,.00300657,74.0189,150.6523,207.5688,312.4117,0,U,34389,999,91579,.18243245E-3,.576E-5,0
COSMOS 2251 DEB,1993-036QM,2026-08-17T09:00:26.083296,14.80201084,.00073093,74.0290,357.7439,353.5173,38.7142,0,U,34396,999,92004,.81551552E-3,.6173E-4,0
COSMOS 2251 DEB,1993-036RA,2026-08-17T08:38:25.994112,14.58453173,.00806131,74.0621,196.3553,208.2201,303.8107,0,U,34409,999,92802,.70156838E-4,.308E-5,0
COSMOS 2251 DEB,1993-036RD,2026-08-17T09:20:06.242496,14.49191759,.01872036,73.9441,217.9035,258.0431,99.9689,0,U,34412,999,91236,.3369624E-3,.1569E-4,0
COSMOS 2251 DEB,1993-036RE,2026-08-17T07:19:14.043360,14.30475831,.00913369,74.0295,174.6363,194.7176,317.7907,0,U,34413,999,90669,.49468279E-3,.1322E-4,0
COSMOS 2251 DEB,1993-036RM,2026-08-17T12:23:05.023104,14.68748846,.0104377,74.0347,344.4799,41.0773,82.8305,0,U,34420,999,93407,.56727449E-4,.324E-5,0
COSMOS 2251 DEB,1993-036RS,2026-08-17T03:20:16.752192,14.63438150,.00270394,74.0171,299.7336,356.1393,3.9561,0,U,34425,999,92358,.16814425E-3,.843E-5,0
COSMOS 2251 DEB,1993-036RX,2026-08-17T08:45:10.077408,14.40181887,.00616015,74.0496,206.2369,217.2723,142.4151,0,U,34430,999,91519,.16461256E-3,.505E-5,0
COSMOS 2251 DEB,1993-036RY,2026-08-17T13:44:01.179168,14.29467677,.00671897,74.0735,86.3057,9.6634,350.5790,0,U,34431,999,90683,.22663146E-3,.567E-5,0
COSMOS 2251 DEB,1993-036RZ,2026-08-17T10:43:52.609152,14.03495370,.01825593,73.8274,25.6418,63.4240,328.7993,0,U,34432,999,89159,.21506399E-3,.366E-5,0
COSMOS 2251 DEB,1993-036SA,2026-08-17T13:03:40.737600,14.13991262,.01506495,74.0071,75.5180,156.9095,203.8913,0,U,34433,999,89451,.84457734E-3,.1764E-4,0
COSMOS 2251 DEB,1993-036SB,2026-08-16T16:05:54.337056,13.91726131,.0279582,74.0581,309.2865,27.3158,121.4417,0,U,34434,999,87399,.4339413E-3,.736E-5,0
COSMOS 2251 DEB,1993-036SP,2026-08-16T15:14:32.818848,14.49575856,.00504371,74.0428,314.1801,27.5317,332.8498,0,U,34446,999,92271,.45126327E-4,.147E-5,0
COSMOS 2251 DEB,1993-036SS,2026-08-17T14:13:12.514080,15.13444054,.00218339,74.0277,283.0516,279.9827,237.4089,0,U,34449,999,92420,.15287492E-2,.27553E-3,0
COSMOS 2251 DEB,1993-036SU,2026-08-17T05:44:05.883072,15.16209575,.00181789,74.0408,300.2810,271.3371,88.5741,0,U,34451,999,92361,.13422058E-2,.26099E-3,0
COSMOS 2251 DEB,1993-036SV,2026-08-17T13:06:01.139328,15.19011265,.00551191,74.0264,26.4183,36.8642,323.6323,0,U,34452,999,94417,.3792778E-3,.8226E-4,0
COSMOS 2251 DEB,1993-036SX,2026-08-17T06:36:39.603168,14.39111772,.00354233,74.0584,181.6282,186.7337,173.3347,0,U,34454,999,91628,.11164661E-3,.322E-5,0
COSMOS 2251 DEB,1993-036TC,2026-08-17T14:42:14.535936,14.00816420,.01916361,74.0786,185.4907,196.4221,163.0652,0,U,34459,999,89182,.16874899E-3,.272E-5,0
COSMOS 2251 DEB,1993-036TM,2026-08-17T11:31:54.679008,14.48078150,.00741088,74.0137,12.8618,97.4204,263.5384,0,U,34468,999,92047,.13128764E-3,.477E-5,0
COSMOS 2251 DEB,1993-036TR,2026-08-16T21:37:17.335776,13.70933527,.03304629,74.0817,51.3817,124.7018,238.5709,0,U,34472,999,87113,.60754319E-3,.779E-5,0
COSMOS 2251 DEB,1993-036TT,2026-08-17T10:16:52.154688,14.07832440,.02025856,74.0737,253.1200,268.4229,156.2653,0,U,34474,999,88993,.6093425E-3,.122E-4,0
COSMOS 2251 DEB,1993-036TV,2026-08-16T21:18:38.538720,13.83996019,.03057491,74.0088,25.1526,190.0850,169.4054,0,U,34476,999,87055,.22526318E-2,.3573E-4,0
COSMOS 2251 DEB,1993-036TW,2026-08-17T14:53:22.255008,14.58181423,.00729558,73.9783,316.5619,83.3907,344.2034,0,U,34477,999,92237,.24434711E-3,.1138E-4,0
COSMOS 2251 DEB,1993-036TX,2026-08-17T08:10:04.066176,15.69299102,.00137885,74.0210,200.7028,234.4944,125.4993,0,U,34478,999,92757,.43196673E-2,.540232E-2,0
COSMOS 2251 DEB,1993-036UA,2026-08-17T09:22:53.359104,14.33230781,.00685087,73.9800,319.4471,75.3999,42.7387,0,U,34481,999,90996,.17812011E-3,.477E-5,0
COSMOS 2251 DEB,1993-036UB,2026-08-16T17:07:03.274176,14.74484400,.00407187,74.0337,102.9946,105.4212,311.8638,0,U,34482,999,91822,.86171572E-3,.5777E-4,0
COSMOS 2251 DEB,1993-036UE,2026-08-17T06:00:40.678848,13.55026960,.03817345,73.9157,163.2090,146.0076,4.6387,0,U,34544,999,86234,.32731306E-3,.34E-5,0
COSMOS 2251 DEB,1993-036UG,2026-08-17T13:47:15.480672,14.46336486,.00214594,74.0305,146.6657,167.8057,255.2096,0,U,34546,999,91608,.24123293E-3,.841E-5,0
COSMOS 2251 DEB,1993-036UH,2026-08-17T06:23:54.119904,14.76898357,.00195734,74.0303,336.8269,353.6953,6.3972,0,U,34547,999,92171,.66018225E-3,.4626E-4,0
COSMOS 2251 DEB,1993-036UP,2026-08-17T09:22:07.779648,14.59997083,.00189594,74.0227,79.7176,99.7834,323.9734,0,U,34553,999,91708,.49029423E-3,.2329E-4,0
COSMOS 2251 DEB,1993-036UQ,2026-08-17T08:45:01.937664,14.38337847,.00241522,74.0370,202.8622,212.3101,298.4413,0,U,34554,999,91315,.13632219E-3,.39E-5,0
COSMOS 2251 DEB,1993-036US,2026-08-17T07:36:12.159360,14.84929132,.00094298,74.0157,355.1732,4.3773,21.9959,0,U,34556,999,91996,.97574948E-3,.829E-4,0
COSMOS 2251 DEB,1993-036UW,2026-08-17T10:17:33.057312,14.77433051,.00148471,74.0169,17.3527,40.4979,350.4057,0,U,34560,999,91904,.9409141E-3,.6685E-4,0
COSMOS 2251 DEB,1993-036UZ,2026-08-17T01:47:13.586784,14.47250635,.00129738,74.0372,101.6093,140.1684,11.3456,0,U,34563,999,91774,.21421929E-3,.757E-5,0
COSMOS 2251 DEB,1993-036VA,2026-08-17T04:22:44.136192,14.41045976,.00192898,74.0333,140.0510,190.5805,320.4917,0,U,34564,999,91570,.12585111E-3,.379E-5,0
COSMOS 2251 DEB,1993-036VD,2026-08-17T12:45:06.035040,14.24222241,.00730186,74.0399,70.7164,84.8043,304.4791,0,U,34567,999,90652,.7871861E-4,.162E-5,0
COSMOS 2251 DEB,1993-036VF,2026-08-17T03:26:17.915424,14.25400399,.01569391,73.9904,110.4962,242.6084,273.5510,0,U,34569,999,90492,.24465899E-3,.628E-5,0
COSMOS 2251 DEB,1993-036VG,2026-08-17T05:18:26.154720,14.00292324,.01904329,73.9589,147.6930,337.6990,173.4288,0,U,34570,999,89064,.3853434E-3,.641E-5,0
COSMOS 2251 DEB,1993-036VH,2026-08-16T23:35:21.788448,14.52880152,.00634058,74.0372,77.2965,54.2332,306.4702,0,U,34571,999,90880,.10997804E-2,.4622E-4,0
COSMOS 2251 DEB,1993-036VJ,2026-08-17T09:46:49.452384,14.53673139,.00634182,74.0097,8.0122,22.3699,7.7604,0,U,34572,999,90973,.8689586E-3,.3708E-4,0
COSMOS 2251 DEB,1993-036VL,2026-08-17T13:37:12.061344,14.73776603,.00651171,74.0661,281.6416,240.4172,271.3326,0,U,34574,999,92426,.39242579E-3,.262E-4,0
COSMOS 2251 DEB,1993-036VN,2026-08-17T10:07:16.956192,14.56845420,.00075958,74.0331,28.3277,97.7994,291.1477,0,U,34576,999,92072,.3410494E-3,.15E-4,0
COSMOS 2251 DEB,1993-036VR,2026-08-17T09:45:18.155232,14.45970692,.00260873,74.0526,122.5136,132.6100,346.5689,0,U,34579,999,91753,.18751679E-3,.644E-5,0
COSMOS 2251 DEB,1993-036VU,2026-08-17T07:10:01.244928,14.44180613,.00499269,74.0190,171.6066,224.7752,134.9372,0,U,34582,999,91520,.23161567E-3,.779E-5,0
COSMOS 2251 DEB,1993-036WA,2026-08-17T06:57:39.791232,14.42634528,.00183412,74.0432,169.2799,170.2900,341.7573,0,U,34588,999,91519,.19878683E-3,.635E-5,0
COSMOS 2251 DEB,1993-036WB,2026-08-17T08:18:20.359872,13.86465485,.02488076,73.9277,353.9570,249.2915,138.9703,0,U,34589,999,88143,.53890188E-3,.771E-5,0
COSMOS 2251 DEB,1993-036WC,2026-08-17T09:08:53.191680,14.55083411,.00705722,74.0418,213.9780,280.5278,231.3876,0,U,34590,999,92722,.6041738E-4,.238E-5,0
COSMOS 2251 DEB,1993-036WE,2026-08-17T09:29:14.510112,14.22598200,.01414792,73.7334,13.7288,194.1123,196.4425,0,U,34609,999,90153,.45411467E-3,.1097E-4,0
COSMOS 2251 DEB,1993-036WF,2026-08-17T06:52:06.606912,14.08171632,.01817856,74.0173,187.6909,262.1704,95.8765,0,U,34610,999,89043,.73623493E-3,.1435E-4,0
COSMOS 2251 DEB,1993-036WG,2026-08-17T11:15:11.364192,14.73649291,.00220946,74.0536,339.7479,319.9946,166.3181,0,U,34611,999,92035,.65905485E-3,.4283E-4,0
COSMOS 2251 DEB,1993-036WJ,2026-08-17T08:24:36.020160,14.27782354,.01108608,73.9622,188.3607,323.6697,189.5229,0,U,34613,999,89995,.82510821E-3,.215E-4,0
COSMOS 2251 DEB,1993-036WK,2026-08-17T12:14:23.587872,14.22062749,.01814117,73.8742,255.9419,206.8519,305.2230,0,U,34614,999,88284,.17206237E-2,.4477E-4,0
COSMOS 2251 DEB,1993-036WL,2026-08-17T05:52:27.262272,13.52475168,.0396271,74.0038,257.1307,113.1730,13.0218,0,U,34615,999,86161,.3116742E-3,.32E-5,0
COSMOS 2251 DEB,1993-036WQ,2026-08-16T23:55:04.838592,14.65215792,.0091942,74.0429,84.5359,116.4086,244.6556,0,U,34619,999,92919,.11194465E-3,.608E-5,0
COSMOS 2251 DEB,1993-036WR,2026-08-16T02:18:10.851552,14.53611960,.00735572,74.0485,115.9334,93.4598,267.4982,0,U,34620,999,90402,.11093295E-2,.4781E-4,0
COSMOS 2251 DEB,1993-036WT,2026-08-16T22:57:27.005184,14.22798509,.01081505,74.0386,223.1086,248.4934,138.0979,0,U,34622,999,89975,.42443834E-3,.985E-5,0
COSMOS 2251 DEB,1993-036WX,2026-08-17T09:31:19.898976,14.74642055,.00294227,74.0445,201.2603,232.3052,282.7477,0,U,34626,999,92792,.38283985E-3,.2539E-4,0
COSMOS 2251 DEB,1993-036XF,2026-08-17T14:33:24.429600,14.56335426,.00463878,74.0503,285.4020,326.8642,184.4749,0,U,34634,999,92389,.11408826E-3,.483E-5,0
COSMOS 2251 DEB,1993-036XG,2026-08-17T09:23:53.797632,14.71233292,.0031233,74.0436,310.8087,315.9616,170.0887,0,U,34635,999,76858,.40987155E-3,.2515E-4,0
COSMOS 2251 DEB,1993-036XJ,2026-08-17T08:01:08.939136,14.61826596,.00501826,74.0497,348.2084,353.5510,37.4909,0,U,34637,999,92143,.32803037E-3,.1637E-4,0
COSMOS 2251 DEB,1993-036XN,2026-08-17T07:00:01.890720,14.53499070,.001548,73.8391,328.9923,203.3601,187.6910,0,U,34641,999,91851,.39001633E-3,.1599E-4,0
COSMOS 2251 DEB,1993-036XP,2026-08-15T03:29:57.970176,13.99769734,.02067248,74.0020,274.3939,37.7988,353.4882,0,U,34642,999,88726,.31983005E-3,.54E-5,0
COSMOS 2251 DEB,1993-036XR,2026-08-17T09:45:00.464832,14.70590476,.00123052,74.0267,14.5381,33.8060,359.3089,0,U,34671,999,91934,.74522077E-3,.4506E-4,0
COSMOS 2251 DEB,1993-036XS,2026-08-17T07:59:44.255904,14.36709909,.00256165,74.0317,210.5562,228.7556,199.7985,0,U,34672,999,68733,.10554914E-3,.286E-5,0
COSMOS 2251 DEB,1993-036XY,2026-08-17T14:24:04.567104,14.30099056,.0026538,74.0361,275.0698,266.2130,248.5967,0,U,34678,999,90922,.11773257E-4,.4E-7,0
COSMOS 2251 DEB,1993-036YA,2026-08-16T04:50:54.885696,14.62753574,.00069061,74.0429,18.3496,42.7223,132.5471,0,U,34680,999,91929,.39610726E-3,.199E-4,0
COSMOS 2251 DEB,1993-036YB,2026-08-17T06:28:09.265152,14.87930793,.00232865,74.0611,158.9561,163.3056,349.7242,0,U,34681,999,92947,.55714726E-3,.5098E-4,0
COSMOS 2251 DEB,1993-036YC,2026-08-17T06:58:07.690656,14.60355285,.0018421,74.0396,330.8807,32.4616,358.7744,0,U,34682,999,92298,.27452505E-3,.1301E-4,0
COSMOS 2251 DEB,1993-036YD,2026-08-17T07:16:36.696000,14.67024266,.00193926,74.0287,335.1254,19.8407,11.3784,0,U,34683,999,91976,.37983285E-3,.2104E-4,0
COSMOS 2251 DEB,1993-036YF,2026-08-17T07:05:40.100928,14.59356265,.00140928,74.0282,37.2710,78.2257,339.5087,0,U,34685,999,92141,.42224056E-3,.1972E-4,0
COSMOS 2251 DEB,1993-036YK,2026-08-17T05:44:54.350880,14.07333922,.02234445,74.0850,151.6335,160.9842,350.9669,0,U,34689,999,87820,.11254621E-2,.2351E-4,0
COSMOS 2251 DEB,1993-036YP,2026-08-17T11:59:26.175264,13.97750187,.02138523,73.9200,256.0819,145.9393,288.0644,0,U,34721,999,88610,.47919011E-3,.799E-5,0
COSMOS 2251 DEB,1993-036YQ,2026-08-10T21:29:49.215264,14.12503504,.01623217,73.8736,265.7930,145.5550,28.4395,0,U,34722,999,89649,.28429608E-3,.57E-5,0
COSMOS 2251 DEB,1993-036YU,2026-08-17T10:18:23.463936,14.60405222,.00445024,74.0251,233.4267,318.3143,41.4634,0,U,34726,999,92117,.21291117E-3,.1014E-4,0
COSMOS 2251 DEB,1993-036YW,2026-08-17T03:39:24.297120,14.72671220,.00428796,74.0156,130.0431,226.5250,133.2354,0,U,34728,999,92440,.26470494E-3,.1678E-4,0
COSMOS 2251 DEB,1993-036YX,2026-08-17T10:19:35.116320,14.89437310,.0018271,74.0132,224.8549,282.4887,228.3308,0,U,34729,999,92138,.75982693E-3,.7219E-4,0
COSMOS 2251 DEB,1993-036ZA,2026-08-16T09:27:08.800704,14.47507293,.00383137,74.0470,352.1818,79.9290,338.4655,0,U,34732,999,91712,.52657099E-4,.168E-5,0
COSMOS 2251 DEB,1993-036ZG,2026-08-16T21:20:05.275680,14.46764539,.00456955,74.0148,41.1294,128.1075,353.1021,0,U,34738,999,91432,.14268614E-3,.495E-5,0
COSMOS 2251 DEB,1993-036ZU,2026-08-17T14:09:07.876800,14.63914255,.00353394,74.1042,88.7343,331.1354,57.4258,0,U,34750,999,91855,.40544323E-3,.2109E-4,0
COSMOS 2251 DEB,1993-036ZW,2026-08-17T09:02:58.892064,15.06216629,.00478456,74.0094,213.7954,276.8732,82.7016,0,U,34752,999,93571,.58558292E-3,.8777E-4,0
COSMOS 2251 DEB,1993-036ZY,2026-08-17T11:49:41.293056,14.40775208,.00297788,74.0308,129.1863,189.0559,228.9696,0,U,34754,999,91701,.82116927E-4,.238E-5,0
COSMOS 2251 DEB,1993-036ZZ,2026-08-17T12:29:38.549184,13.50977963,.04059737,73.9204,251.6208,226.0514,292.2100,0,U,34755,999,85869,.46170487E-3,.476E-5,0
COSMOS 2251 DEB,1993-036AAA,2026-08-16T22:57:56.919456,13.67819755,.03392788,74.0031,57.5964,241.6635,114.9878,0,U,34756,999,86801,.59201605E-3,.724E-5,0
COSMOS 2251 DEB,1993-036AAC,2026-08-17T11:58:28.681248,13.58619356,.03876858,74.1035,260.4535,326.8891,30.8477,0,U,34758,999,86274,.43826714E-3,.5E-5,0
COSMOS 2251 DEB,1993-036AAE,2026-08-16T05:52:46.152768,14.20065377,.00974892,74.0606,222.2405,216.7267,156.5137,0,U,34760,999,90187,.23932038E-3,.509E-5,0
COSMOS 2251 DEB,1993-036AAF,2026-08-17T10:34:19.394400,14.38879310,.00387285,74.0260,265.9542,246.0120,113.6978,0,U,34761,999,91211,.23967355E-3,.718E-5,0
COSMOS 2251 DEB,1993-036AAM,2026-08-17T08:42:58.548960,14.61793874,.00515465,74.0044,209.9350,315.0792,44.6208,0,U,34784,999,92152,.25363991E-3,.1258E-4,0
COSMOS 2251 DEB,1993-036AAT,2026-08-16T20:19:33.256416,14.25328478,.00992918,74.0538,158.4850,161.7020,256.8590,0,U,34790,999,90093,.23989409E-3,.57E-5,0
COSMOS 2251 DEB,1993-036AAV,2026-08-17T13:01:43.544640,14.57763114,.00123499,74.0156,58.5780,94.4021,296.5710,0,U,34792,999,91259,.38496711E-3,.1732E-4,0
COSMOS 2251 DEB,1993-036AAW,2026-08-17T14:15:13.302144,14.38974509,.0052427,74.0033,152.3127,248.9950,174.2981,0,U,34793,999,90895,.10372028E-3,.298E-5,0
COSMOS 2251 DEB,1993-036AAZ,2026-08-17T02:37:24.652704,14.49748716,.00984439,74.0292,112.0698,154.0784,358.5514,0,U,34796,999,91611,.25760008E-3,.1026E-4,0
COSMOS 2251 DEB,1993-036ABA,2026-08-16T14:56:22.048224,14.45163980,.00714672,73.9777,358.9876,53.0154,307.7516,0,U,34797,999,90979,.46807271E-3,.1663E-4,0
COSMOS 2251 DEB,1993-036ABC,2026-08-17T14:50:19.219200,13.51881974,.04486916,73.9233,94.1656,81.6225,283.5474,0,U,34813,999,85003,.20000448E-2,.2454E-4,0
COSMOS 2251 DEB,1993-036ABD,2026-08-14T07:23:43.672704,14.37832749,.00516361,73.8919,231.5091,66.3739,307.7900,0,U,34814,999,90847,.28442971E-3,.844E-5,0
COSMOS 2251 DEB,1993-036ABE,2026-08-17T15:37:40.633536,14.81179632,.00541273,74.0435,113.6935,120.7096,239.9430,0,U,34815,999,92295,.39103855E-3,.3085E-4,0
COSMOS 2251 DEB,1993-036ABF,2026-08-17T02:03:19.307232,13.58763909,.03730983,73.8852,99.3718,119.2939,29.2562,0,U,34816,999,86142,.55798441E-3,.625E-5,0
COSMOS 2251 DEB,1993-036ABH,2026-08-17T08:45:50.247360,14.37256021,.00256272,74.0345,201.5032,223.0218,288.8306,0,U,34818,999,90927,.11126097E-3,.306E-5,0
COSMOS 2251 DEB,1993-036ABJ,2026-08-17T10:28:26.056416,14.67039955,.00159755,74.0178,25.0978,56.8666,334.4558,0,U,34819,999,91858,.63283114E-3,.3527E-4,0
COSMOS 2251 DEB,1993-036ABN,2026-08-17T07:33:06.461568,14.55907369,.01527941,74.0417,353.1771,14.4591,346.0868,0,U,34823,999,91983,.14395276E-3,.706E-5,0
COSMOS 2251 DEB,1993-036ABP,2026-08-17T04:43:37.450272,14.46272064,.00212046,74.0241,46.2733,149.3151,210.9252,0,U,34845,999,91043,.12285272E-3,.414E-5,0
COSMOS 2251 DEB,1993-036ABQ,2026-08-17T14:05:28.771584,14.48433672,.00255605,74.0298,157.7368,171.4297,188.7305,0,U,34846,999,90991,.32005772E-3,.1177E-4,0
COSMOS 2251 DEB,1993-036ABW,2026-08-17T13:30:16.219872,14.37160413,.00172663,74.0332,167.1262,217.5889,142.4059,0,U,34852,999,91094,.52071313E-4,.129E-5,0
COSMOS 2251 DEB,1993-036ABY,2026-08-17T04:35:02.917536,14.78573649,.00624461,74.0295,32.6255,80.4673,280.3552,0,U,34854,999,75537,.33188226E-3,.2473E-4,0
COSMOS 2251 DEB,1993-036ACA,2026-08-17T05:24:31.207680,15.19520608,.00299405,74.0020,290.3637,357.7606,58.5990,0,U,34856,999,92855,.74258944E-3,.15955E-3,0
COSMOS 2251 DEB,1993-036ACB,2026-08-17T08:01:45.401664,14.60593812,.00641255,74.0152,353.7943,55.3366,335.0575,0,U,34857,999,91514,.33351378E-3,.1638E-4,0
COSMOS 2251 DEB,1993-036ACF,2026-08-17T02:59:29.853312,15.51286158,.00151795,73.9945,250.7154,282.6667,137.6291,0,U,34861,999,91853,.39017264E-2,.23694E-2,0
COSMOS 2251 DEB,1993-036ACM,2026-08-16T17:58:17.210784,14.37408990,.00526663,74.0401,339.6342,306.8121,207.3534,0,U,34874,999,90592,.21442084E-3,.624E-5,0
COSMOS 2251 DEB,1993-036ACN,2026-08-17T12:07:35.414400,14.49637203,.00149712,74.0429,53.6896,116.3493,274.4219,0,U,34875,999,91345,.18727871E-3,.693E-5,0
COSMOS 2251 DEB,1993-036ACR,2026-08-15T04:38:27.917088,13.44512182,.04343916,73.9657,17.7952,314.3308,224.4319,0,U,34878,999,84571,.32068009E-3,.306E-5,0
COSMOS 2251 DEB,1993-036ACS,2026-08-17T01:51:23.132448,13.39874626,.04936565,73.9052,263.0407,299.6811,55.6002,0,U,34879,999,61652,.15569244E-2,.1705E-4,0
COSMOS 2251 DEB,1993-036ACV,2026-08-17T02:34:10.661376,14.61979716,.0082003,74.0467,112.4546,177.2461,182.9176,0,U,34882,999,92139,.70089688E-4,.336E-5,0
COSMOS 2251 DEB,1993-036ACW,2026-08-17T05:53:41.303616,14.57578812,.00854813,74.1974,318.8313,64.0030,296.9908,0,U,34883,999,90039,.14129869E-2,.6741E-4,0
COSMOS 2251 DEB,1993-036ACX,2026-08-17T04:33:11.206656,15.03704921,.00095977,74.0096,275.1509,313.7279,102.4244,0,U,34884,999,91509,.94335061E-3,.1293E-3,0
COSMOS 2251 DEB,1993-036ACY,2026-08-17T00:08:59.246592,14.52704018,.00145222,74.0288,76.9019,103.8680,46.5083,0,U,34885,999,91068,.28438145E-3,.114E-4,0
COSMOS 2251 DEB,1993-036ADD,2026-08-16T14:41:32.376192,14.38157284,.00417801,74.0572,289.6800,249.2554,261.7677,0,U,34908,999,90827,.20718891E-3,.609E-5,0
